Customer ID,Product ID,Purchase Amount (USD),Size,Color,Season,Review Rating,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2900,1024,64,M,Gold,Spring,4.2,2-Day Shipping,No,No,22,Bank Transfer,Fortnightly
2901,1001,67,XL,Violet,Winter,4.0,Standard,No,No,23,Cash,Bi-Weekly
2902,1001,43,L,Olive,Winter,2.6,Free Shipping,No,No,46,Credit Card,Quarterly
2903,1024,32,S,Orange,Spring,4.6,Standard,No,No,19,PayPal,Bi-Weekly
2904,1019,39,S,Teal,Spring,3.5,2-Day Shipping,No,No,24,Credit Card,Every 3 Months
2905,1004,41,M,Gray,Spring,4.0,2-Day Shipping,No,No,43,Venmo,Monthly
2906,1013,53,L,Black,Winter,4.8,Standard,No,No,14,Debit Card,Fortnightly
2907,1008,27,M,Indigo,Spring,3.9,Standard,No,No,7,Venmo,Annually
2908,1013,82,XL,Lavender,Summer,3.7,Next Day Air,No,No,50,PayPal,Bi-Weekly
2909,1001,87,M,Beige,Winter,3.1,Store Pickup,No,No,15,Debit Card,Every 3 Months
2910,1022,78,M,Indigo,Winter,3.0,Next Day Air,No,No,40,Credit Card,Every 3 Months
2911,1023,32,M,Blue,Summer,2.9,Store Pickup,No,No,41,Credit Card,Monthly
2912,1021,38,XL,Orange,Fall,2.9,Next Day Air,No,No,34,Venmo,Quarterly
2913,1010,37,M,Yellow,Winter,4.0,Standard,No,No,27,Cash,Bi-Weekly
2914,1008,83,L,Cyan,Winter,3.5,Express,No,No,12,Cash,Every 3 Months
2915,1002,72,M,Yellow,Fall,3.8,Express,No,No,1,Debit Card,Bi-Weekly
2916,1006,30,M,Cyan,Fall,4.5,Express,No,No,39,Debit Card,Bi-Weekly
2917,1007,66,M,Green,Winter,2.7,Express,No,No,13,Credit Card,Bi-Weekly
2918,1006,45,XL,White,Winter,2.9,Store Pickup,No,No,50,Venmo,Annually
2919,1013,73,S,Black,Fall,4.9,Free Shipping,No,No,36,Cash,Weekly
2920,1010,67,L,Charcoal,Winter,3.8,Standard,No,No,31,Debit Card,Monthly
2921,1013,72,XL,Brown,Spring,4.9,Free Shipping,No,No,3,Debit Card,Bi-Weekly
2922,1009,24,M,Cyan,Fall,4.6,Standard,No,No,11,Cash,Fortnightly
2923,1013,68,L,Beige,Winter,3.5,Express,No,No,16,PayPal,Quarterly
2924,1006,70,M,Magenta,Spring,4.2,2-Day Shipping,No,No,12,Cash,Quarterly
2925,1006,64,L,Indigo,Winter,3.7,Free Shipping,No,No,37,Debit Card,Every 3 Months
2926,1002,91,M,Maroon,Spring,2.8,Store Pickup,No,No,43,Credit Card,Every 3 Months
2927,1009,82,M,Gray,Winter,4.8,2-Day Shipping,No,No,9,Cash,Weekly
2928,1006,24,M,Black,Summer,2.7,Express,No,No,15,Venmo,Bi-Weekly
2929,1017,80,L,Yellow,Spring,3.6,Store Pickup,No,No,17,Credit Card,Weekly
2930,1021,53,XL,White,Winter,4.5,Next Day Air,No,No,42,Venmo,Fortnightly
2931,1018,50,M,Orange,Spring,4.0,Free Shipping,No,No,14,Venmo,Monthly
2932,1017,31,M,Magenta,Fall,4.5,2-Day Shipping,No,No,49,Credit Card,Bi-Weekly
2933,1022,88,L,Black,Spring,3.9,Express,No,No,3,PayPal,Quarterly
2934,1020,52,M,Brown,Summer,3.8,Standard,No,No,28,Venmo,Monthly
2935,1025,22,M,Orange,Fall,4.7,Next Day Air,No,No,41,Bank Transfer,Quarterly
2936,1005,27,XL,Gray,Spring,4.6,Standard,No,No,11,Venmo,Weekly
2937,1012,34,M,White,Spring,3.6,Express,No,No,46,PayPal,Weekly
2938,1009,39,M,White,Spring,4.3,2-Day Shipping,No,No,15,Credit Card,Weekly
2939,1013,53,M,Violet,Fall,3.0,Standard,No,No,15,Cash,Monthly
2940,1002,46,M,Beige,Winter,4.3,Express,No,No,34,Venmo,Weekly
2941,1009,85,L,Beige,Summer,4.8,Next Day Air,No,No,13,Cash,Monthly
2942,1012,86,L,Purple,Spring,3.7,Free Shipping,No,No,27,PayPal,Monthly
2943,1021,63,M,Brown,Summer,2.6,Free Shipping,No,No,37,Bank Transfer,Weekly
2944,1006,44,M,Orange,Spring,3.4,Standard,No,No,37,Credit Card,Monthly
2945,1005,95,XL,Cyan,Summer,3.9,Free Shipping,No,No,4,Venmo,Every 3 Months
2946,1023,49,M,Charcoal,Summer,4.8,Free Shipping,No,No,1,Credit Card,Every 3 Months
2947,1014,77,L,Purple,Spring,2.8,Free Shipping,No,No,29,Bank Transfer,Quarterly
2948,1017,63,L,Peach,Spring,4.4,Standard,No,No,50,Venmo,Annually
2949,1014,83,M,Violet,Winter,3.1,Standard,No,No,38,Debit Card,Bi-Weekly
2950,1017,93,M,Peach,Spring,3.8,Store Pickup,No,No,15,PayPal,Annually
2951,1003,91,S,Maroon,Winter,4.1,2-Day Shipping,No,No,44,Debit Card,Every 3 Months
2952,1019,99,L,Maroon,Fall,4.6,Free Shipping,No,No,14,Cash,Weekly
2953,1023,24,M,Peach,Spring,4.9,Next Day Air,No,No,5,Debit Card,Monthly
2954,1011,82,M,Silver,Summer,4.8,Next Day Air,No,No,11,Credit Card,Annually
2955,1018,28,M,Indigo,Winter,3.9,Express,No,No,15,Credit Card,Annually
2956,1024,67,M,Silver,Winter,2.6,Free Shipping,No,No,46,Credit Card,Annually
2957,1011,88,M,Olive,Fall,3.7,Standard,No,No,30,Venmo,Monthly
2958,1017,70,S,Gray,Fall,4.7,Standard,No,No,2,Cash,Annually
2959,1012,100,M,Black,Summer,4.5,Standard,No,No,28,PayPal,Monthly
2960,1009,28,L,Maroon,Summer,4.7,Free Shipping,No,No,9,PayPal,Quarterly
2961,1008,48,S,Olive,Spring,3.6,Standard,No,No,47,Credit Card,Weekly
2962,1016,43,S,Gold,Fall,2.8,Free Shipping,No,No,21,Debit Card,Bi-Weekly
2963,1014,40,L,Pink,Fall,4.0,Express,No,No,42,Credit Card,Every 3 Months
2964,1024,97,M,Brown,Spring,3.6,Free Shipping,No,No,28,Credit Card,Weekly
2965,1008,25,S,White,Fall,3.8,2-Day Shipping,No,No,13,Venmo,Fortnightly
2966,1019,45,M,Blue,Summer,4.4,Standard,No,No,25,PayPal,Fortnightly
2967,1024,49,L,Orange,Fall,2.8,Store Pickup,No,No,38,Debit Card,Every 3 Months
2968,1005,36,L,Silver,Summer,3.4,Free Shipping,No,No,40,Venmo,Annually
2969,1002,48,S,Gray,Fall,4.9,Express,No,No,25,Cash,Every 3 Months
2970,1023,62,S,Blue,Fall,4.3,Next Day Air,No,No,20,Cash,Every 3 Months
2971,1017,74,M,White,Winter,3.4,Free Shipping,No,No,44,Credit Card,Bi-Weekly
2972,1009,100,L,Yellow,Fall,3.9,Next Day Air,No,No,9,PayPal,Every 3 Months
2973,1015,39,S,Indigo,Fall,4.2,Free Shipping,No,No,11,Venmo,Every 3 Months
2974,1024,65,M,Blue,Summer,2.7,Store Pickup,No,No,3,Bank Transfer,Fortnightly
2975,1005,99,XL,Peach,Summer,4.1,Store Pickup,No,No,34,Credit Card,Weekly
2976,1019,68,XL,Lavender,Winter,4.5,2-Day Shipping,No,No,48,Cash,Every 3 Months
2977,1008,97,M,Silver,Summer,2.8,Express,No,No,28,Cash,Fortnightly
2978,1007,47,L,Gold,Winter,3.4,Standard,No,No,20,Venmo,Annually
2979,1007,56,S,Cyan,Spring,3.9,Free Shipping,No,No,49,Bank Transfer,Fortnightly
2980,1003,91,L,Olive,Fall,2.6,Next Day Air,No,No,14,PayPal,Weekly
2981,1025,93,L,Teal,Fall,4.4,2-Day Shipping,No,No,9,Bank Transfer,Monthly
2982,1014,36,L,Pink,Winter,4.9,Standard,No,No,37,Venmo,Annually
2983,1011,45,M,Orange,Summer,3.6,Store Pickup,No,No,4,Credit Card,Weekly
2984,1014,44,M,Charcoal,Winter,2.8,2-Day Shipping,No,No,1,Credit Card,Quarterly
2985,1025,32,L,Red,Spring,4.3,2-Day Shipping,No,No,36,Debit Card,Bi-Weekly
2986,1023,36,S,Teal,Summer,3.0,Express,No,No,21,Cash,Bi-Weekly
2987,1023,85,S,Silver,Summer,3.3,2-Day Shipping,No,No,16,Credit Card,Monthly
2988,1012,36,L,Black,Winter,2.5,Store Pickup,No,No,42,Cash,Monthly
2989,1021,55,S,Pink,Spring,5.0,2-Day Shipping,No,No,31,Debit Card,Monthly
2990,1023,20,XL,Teal,Summer,4.3,2-Day Shipping,No,No,6,Credit Card,Weekly
2991,1006,91,M,Teal,Fall,4.2,Free Shipping,No,No,24,Venmo,Monthly
2992,1011,71,L,Green,Summer,3.9,Standard,No,No,7,PayPal,Bi-Weekly
2993,1021,64,M,Charcoal,Spring,3.9,Store Pickup,No,No,25,Venmo,Weekly
2994,1015,21,L,Indigo,Spring,4.2,Free Shipping,No,No,18,Cash,Bi-Weekly
2995,1002,100,S,White,Winter,3.5,Store Pickup,No,No,14,Bank Transfer,Quarterly
2996,1003,96,M,Orange,Summer,2.5,Standard,No,No,42,Debit Card,Bi-Weekly
2997,1017,91,M,White,Spring,2.9,Express,No,No,6,Venmo,Every 3 Months
2998,1002,40,S,Yellow,Spring,2.7,Next Day Air,No,No,14,Venmo,Every 3 Months
2999,1016,53,M,Red,Summer,4.7,Express,No,No,30,Debit Card,Quarterly
3000,1013,48,S,Charcoal,Winter,3.8,Standard,No,No,10,Cash,Monthly
3001,1004,70,M,Lavender,Winter,3.7,Express,No,No,7,PayPal,Weekly
3002,1008,29,L,Charcoal,Summer,4.7,Express,No,No,28,Credit Card,Quarterly
3003,1023,29,M,Maroon,Fall,3.6,Next Day Air,No,No,19,Bank Transfer,Quarterly
3004,1001,53,M,Brown,Fall,2.8,Express,No,No,13,Credit Card,Every 3 Months
3005,1012,79,M,Lavender,Winter,3.7,Store Pickup,No,No,23,Venmo,Fortnightly
3006,1007,65,XL,Brown,Spring,3.5,Express,No,No,5,Venmo,Weekly
3007,1011,99,M,Olive,Summer,3.7,Store Pickup,No,No,17,Venmo,Bi-Weekly
3008,1013,60,L,Lavender,Winter,3.0,Next Day Air,No,No,31,Venmo,Weekly
3009,1010,86,M,Gold,Winter,4.9,Free Shipping,No,No,19,PayPal,Weekly
3010,1023,73,M,Silver,Winter,4.6,Free Shipping,No,No,8,Venmo,Fortnightly
3011,1023,45,M,Violet,Winter,3.3,Free Shipping,No,No,15,Credit Card,Annually
3012,1023,70,S,Brown,Summer,3.0,Next Day Air,No,No,18,Credit Card,Every 3 Months
3013,1023,65,M,Teal,Fall,3.5,Standard,No,No,16,PayPal,Annually
3014,1012,55,L,Peach,Summer,4.2,Store Pickup,No,No,13,Cash,Monthly
3015,1018,65,M,Maroon,Spring,4.5,Express,No,No,38,PayPal,Every 3 Months
3016,1019,21,XL,Lavender,Spring,2.8,Express,No,No,27,Bank Transfer,Bi-Weekly
3017,1001,26,L,Lavender,Summer,4.9,Store Pickup,No,No,31,Bank Transfer,Quarterly
3018,1013,71,S,Purple,Summer,3.3,Next Day Air,No,No,24,Cash,Bi-Weekly
3019,1024,41,M,Green,Summer,3.0,Free Shipping,No,No,21,Debit Card,Bi-Weekly
3020,1015,44,M,Yellow,Winter,3.9,2-Day Shipping,No,No,15,PayPal,Annually
3021,1003,81,S,Charcoal,Fall,2.8,Store Pickup,No,No,48,Venmo,Every 3 Months
3022,1013,77,S,Blue,Summer,4.5,2-Day Shipping,No,No,47,Cash,Quarterly
3023,1004,26,M,Lavender,Fall,4.0,Free Shipping,No,No,23,PayPal,Weekly
3024,1022,31,M,Brown,Summer,2.9,Express,No,No,4,PayPal,Quarterly
3025,1001,82,S,White,Spring,4.0,Free Shipping,No,No,47,Credit Card,Every 3 Months
3026,1010,60,XL,Green,Summer,3.4,Store Pickup,No,No,7,PayPal,Monthly
3027,1006,70,L,Magenta,Fall,2.5,Free Shipping,No,No,6,Credit Card,Annually
3028,1016,26,XL,Peach,Winter,2.8,2-Day Shipping,No,No,47,Credit Card,Quarterly
3029,1011,100,L,Charcoal,Summer,3.0,Free Shipping,No,No,7,PayPal,Every 3 Months
3030,1011,82,M,Gold,Summer,3.1,Free Shipping,No,No,1,Debit Card,Quarterly
3031,1005,24,XL,Purple,Spring,2.6,2-Day Shipping,No,No,23,Credit Card,Weekly
3032,1001,74,L,Teal,Summer,4.9,2-Day Shipping,No,No,30,Credit Card,Monthly
3033,1022,58,XL,Green,Summer,3.5,Next Day Air,No,No,24,Credit Card,Quarterly
3034,1002,56,L,Orange,Spring,2.6,Store Pickup,No,No,9,PayPal,Weekly
3035,1024,37,L,Peach,Spring,3.5,2-Day Shipping,No,No,25,Credit Card,Quarterly
3036,1009,64,M,Gold,Spring,4.5,Free Shipping,No,No,18,Cash,Bi-Weekly
3037,1016,58,S,Violet,Spring,4.3,Next Day Air,No,No,7,Venmo,Fortnightly
3038,1023,44,L,Charcoal,Summer,4.8,Next Day Air,No,No,2,Cash,Annually
3039,1017,39,M,Brown,Summer,4.2,Free Shipping,No,No,36,Debit Card,Annually
3040,1001,48,L,Blue,Spring,3.2,Next Day Air,No,No,31,PayPal,Bi-Weekly
3041,1009,32,M,Gold,Fall,4.1,Express,No,No,10,Cash,Fortnightly
3042,1009,79,M,Orange,Winter,4.0,Express,No,No,27,PayPal,Monthly
3043,1008,27,L,Turquoise,Winter,2.9,Next Day Air,No,No,14,PayPal,Every 3 Months
3044,1023,98,S,Peach,Fall,2.6,Store Pickup,No,No,17,Credit Card,Monthly
3045,1024,67,M,Magenta,Winter,2.7,Free Shipping,No,No,10,Bank Transfer,Quarterly
3046,1021,37,L,Black,Winter,4.6,2-Day Shipping,No,No,4,PayPal,Bi-Weekly
3047,1010,49,M,White,Spring,3.2,Store Pickup,No,No,25,Cash,Every 3 Months
3048,1005,74,M,Violet,Fall,4.1,2-Day Shipping,No,No,3,PayPal,Bi-Weekly
3049,1017,93,M,Olive,Summer,3.9,Standard,No,No,47,Venmo,Fortnightly
3050,1009,60,L,Red,Summer,3.0,Next Day Air,No,No,41,Bank Transfer,Bi-Weekly
3051,1008,76,S,Green,Spring,3.6,Standard,No,No,28,Venmo,Every 3 Months
3052,1013,64,L,Gold,Summer,4.6,Express,No,No,49,Debit Card,Every 3 Months
3053,1010,38,XL,Olive,Spring,4.5,Store Pickup,No,No,7,Bank Transfer,Fortnightly
3054,1010,91,L,Brown,Winter,3.2,Next Day Air,No,No,22,Bank Transfer,Monthly
3055,1024,70,S,Magenta,Summer,4.9,2-Day Shipping,No,No,34,Venmo,Monthly
3056,1004,22,M,Violet,Fall,5.0,Standard,No,No,5,Debit Card,Bi-Weekly
3057,1025,59,M,Beige,Spring,3.8,Standard,No,No,15,Cash,Bi-Weekly
3058,1022,22,M,Blue,Spring,3.4,Next Day Air,No,No,26,Bank Transfer,Weekly
3059,1009,74,S,Orange,Winter,3.8,Store Pickup,No,No,3,Bank Transfer,Fortnightly
3060,1002,71,L,Maroon,Spring,3.2,Express,No,No,42,Credit Card,Quarterly
3061,1008,80,S,Charcoal,Summer,4.7,Store Pickup,No,No,1,Venmo,Monthly
3062,1018,59,L,Olive,Fall,4.5,Express,No,No,20,PayPal,Every 3 Months
3063,1022,96,L,Green,Fall,3.3,Standard,No,No,39,PayPal,Monthly
3064,1013,43,L,Brown,Winter,3.9,Store Pickup,No,No,24,Credit Card,Fortnightly
3065,1023,76,S,Cyan,Winter,3.6,Express,No,No,49,Bank Transfer,Quarterly
3066,1015,59,M,Beige,Fall,2.8,Store Pickup,No,No,7,Venmo,Bi-Weekly
3067,1012,48,L,Teal,Summer,4.3,Free Shipping,No,No,13,Venmo,Every 3 Months
3068,1023,22,S,Gray,Spring,3.5,Free Shipping,No,No,2,Cash,Weekly
3069,1024,40,M,Indigo,Winter,4.2,Express,No,No,4,Debit Card,Weekly
3070,1003,73,L,Magenta,Spring,4.6,Express,No,No,17,Debit Card,Quarterly
3071,1010,26,XL,Red,Fall,2.6,Free Shipping,No,No,43,PayPal,Bi-Weekly
3072,1002,41,L,Turquoise,Spring,3.4,Next Day Air,No,No,6,PayPal,Monthly
3073,1017,98,L,Peach,Spring,3.1,Standard,No,No,46,PayPal,Quarterly
3074,1006,63,L,White,Winter,3.6,Free Shipping,No,No,7,Debit Card,Bi-Weekly
3075,1024,55,L,Maroon,Winter,4.2,Next Day Air,No,No,34,Debit Card,Fortnightly
3076,1007,90,XL,Beige,Winter,3.6,Standard,No,No,21,PayPal,Every 3 Months
3077,1009,46,M,Blue,Summer,3.6,Express,No,No,13,Venmo,Bi-Weekly
3078,1002,88,S,Red,Spring,3.0,Store Pickup,No,No,33,Debit Card,Bi-Weekly
3079,1023,95,M,Blue,Spring,2.5,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly
3080,1023,31,M,Maroon,Fall,4.0,Store Pickup,No,No,4,Bank Transfer,Annually
3081,1016,42,L,Yellow,Spring,4.1,Next Day Air,No,No,5,Cash,Bi-Weekly
3082,1005,44,L,Pink,Winter,4.9,Next Day Air,No,No,11,Credit Card,Weekly
3083,1018,99,M,Maroon,Spring,4.0,Next Day Air,No,No,20,Bank Transfer,Annually
3084,1014,20,S,Purple,Summer,3.5,Store Pickup,No,No,28,PayPal,Quarterly
3085,1019,37,S,Indigo,Spring,3.2,Store Pickup,No,No,43,PayPal,Monthly
3086,1002,50,L,Gray,Winter,2.8,Store Pickup,No,No,10,Venmo,Every 3 Months
3087,1009,73,M,Lavender,Summer,3.5,Next Day Air,No,No,26,Venmo,Every 3 Months
3088,1006,84,M,Charcoal,Spring,3.1,Free Shipping,No,No,29,Bank Transfer,Monthly
3089,1011,64,M,Teal,Spring,3.3,Store Pickup,No,No,35,Bank Transfer,Quarterly
3090,1004,21,L,Blue,Fall,4.6,Free Shipping,No,No,23,Cash,Bi-Weekly
3091,1006,36,M,Peach,Summer,4.9,Store Pickup,No,No,15,Bank Transfer,Quarterly
3092,1011,81,L,Orange,Winter,3.4,2-Day Shipping,No,No,46,Credit Card,Annually
3093,1013,54,L,Silver,Fall,3.5,Next Day Air,No,No,14,Bank Transfer,Bi-Weekly
3094,1021,63,L,Red,Summer,4.8,Store Pickup,No,No,17,Cash,Every 3 Months
3095,1004,59,M,Gray,Summer,2.7,Store Pickup,No,No,9,Cash,Weekly
3096,1020,53,S,Beige,Fall,3.4,Standard,No,No,13,Venmo,Fortnightly
3097,1006,63,L,White,Winter,3.5,Next Day Air,No,No,20,Bank Transfer,Monthly
3098,1010,33,M,Silver,Fall,3.7,Free Shipping,No,No,39,Bank Transfer,Quarterly
3099,1014,64,L,Cyan,Summer,3.3,Next Day Air,No,No,50,Bank Transfer,Quarterly
3100,1006,98,S,Maroon,Fall,2.9,Free Shipping,No,No,21,Bank Transfer,Bi-Weekly
3101,1020,85,L,Purple,Winter,3.9,Express,No,No,3,Bank Transfer,Weekly
3102,1017,82,S,Brown,Summer,2.7,Express,No,No,9,PayPal,Fortnightly
3103,1015,85,M,Green,Summer,4.3,Standard,No,No,29,Cash,Bi-Weekly
3104,1006,37,S,Peach,Winter,3.0,2-Day Shipping,No,No,42,Bank Transfer,Weekly
3105,1014,56,S,Turquoise,Summer,5.0,2-Day Shipping,No,No,41,Debit Card,Fortnightly
3106,1012,33,M,Olive,Fall,2.7,Express,No,No,17,Debit Card,Monthly
3107,1004,57,M,Yellow,Winter,4.7,Next Day Air,No,No,20,PayPal,Annually
3108,1001,31,L,Gray,Winter,4.6,Standard,No,No,18,Credit Card,Bi-Weekly
3109,1021,69,M,Purple,Fall,3.2,2-Day Shipping,No,No,7,PayPal,Monthly
3110,1015,92,M,Gray,Winter,4.3,Free Shipping,No,No,47,Bank Transfer,Fortnightly
3111,1009,46,L,Lavender,Fall,4.6,Next Day Air,No,No,2,Bank Transfer,Bi-Weekly
3112,1023,81,XL,Indigo,Spring,4.9,Free Shipping,No,No,25,Debit Card,Quarterly
3113,1001,97,S,Green,Fall,3.8,Express,No,No,26,Venmo,Annually
3114,1006,93,L,Green,Summer,2.6,Express,No,No,2,Debit Card,Weekly
3115,1009,56,M,Olive,Spring,4.7,Store Pickup,No,No,45,Venmo,Bi-Weekly
3116,1019,53,M,Charcoal,Fall,4.1,Free Shipping,No,No,9,Bank Transfer,Bi-Weekly
3117,1008,66,L,Gray,Spring,3.7,Store Pickup,No,No,1,Venmo,Weekly
3118,1016,50,M,Olive,Fall,3.0,Free Shipping,No,No,4,PayPal,Bi-Weekly
3119,1007,97,L,Blue,Summer,4.7,Standard,No,No,31,Debit Card,Quarterly
3120,1004,79,XL,Silver,Winter,4.7,2-Day Shipping,No,No,21,Credit Card,Every 3 Months
3121,1006,76,M,Magenta,Fall,4.0,Store Pickup,No,No,32,Debit Card,Fortnightly
3122,1016,38,L,Black,Fall,2.6,Standard,No,No,16,Venmo,Weekly
3123,1021,45,M,Pink,Fall,3.0,Express,No,No,34,Credit Card,Fortnightly
3124,1009,77,XL,Red,Fall,3.3,Next Day Air,No,No,40,Venmo,Bi-Weekly
3125,1017,51,M,Peach,Summer,3.4,Standard,No,No,4,Cash,Every 3 Months
3126,1008,26,L,Lavender,Spring,4.0,Standard,No,No,3,Cash,Quarterly
3127,1013,76,L,Lavender,Winter,2.6,Store Pickup,No,No,28,Bank Transfer,Bi-Weekly
3128,1025,94,M,Beige,Winter,3.4,Free Shipping,No,No,43,Credit Card,Every 3 Months
3129,1015,32,S,Indigo,Fall,4.4,Standard,No,No,20,Cash,Annually
3130,1004,20,S,Cyan,Summer,4.7,Express,No,No,40,Venmo,Every 3 Months
3131,1014,20,M,Yellow,Summer,4.5,Store Pickup,No,No,34,Venmo,Every 3 Months
3132,1015,59,M,Peach,Fall,2.9,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3133,1002,97,M,Yellow,Summer,4.2,Express,No,No,26,Cash,Quarterly
3134,1018,68,M,Orange,Spring,4.1,Next Day Air,No,No,29,Cash,Bi-Weekly
3135,1024,66,L,Gray,Spring,4.4,Store Pickup,No,No,47,Bank Transfer,Weekly
3136,1010,85,L,Yellow,Spring,4.7,Free Shipping,No,No,48,Venmo,Fortnightly
3137,1012,32,M,Gray,Fall,3.1,Next Day Air,No,No,29,Cash,Bi-Weekly
3138,1008,44,M,Turquoise,Spring,2.7,2-Day Shipping,No,No,14,Bank Transfer,Monthly
3139,1001,95,L,Gray,Fall,4.6,Next Day Air,No,No,40,Cash,Every 3 Months
3140,1013,85,M,Olive,Winter,4.4,Next Day Air,No,No,4,Venmo,Weekly
3141,1025,44,XL,Peach,Summer,4.6,Free Shipping,No,No,37,Bank Transfer,Weekly
3142,1013,30,S,Peach,Winter,4.9,Express,No,No,47,Credit Card,Bi-Weekly
3143,1005,21,L,Magenta,Winter,4.0,2-Day Shipping,No,No,1,Venmo,Quarterly
3144,1016,22,M,Purple,Summer,2.9,Store Pickup,No,No,26,Cash,Quarterly
3145,1024,70,L,Beige,Spring,2.6,Free Shipping,No,No,12,Debit Card,Quarterly
3146,1009,29,XL,Purple,Spring,4.6,Standard,No,No,16,PayPal,Fortnightly
3147,1006,83,S,Yellow,Winter,4.9,Free Shipping,No,No,19,PayPal,Annually
3148,1002,99,M,Pink,Winter,4.3,Express,No,No,21,Credit Card,Weekly
3149,1007,35,L,Purple,Fall,4.3,Free Shipping,No,No,15,Venmo,Weekly
3150,1023,40,M,Lavender,Winter,4.6,Free Shipping,No,No,9,Venmo,Annually
3151,1001,25,M,Peach,Spring,2.6,Express,No,No,7,Bank Transfer,Bi-Weekly
3152,1018,64,L,Orange,Fall,3.1,2-Day Shipping,No,No,47,Bank Transfer,Quarterly
3153,1023,90,M,Red,Fall,3.1,Store Pickup,No,No,17,PayPal,Monthly
3154,1021,88,L,Red,Fall,3.1,Next Day Air,No,No,46,Venmo,Fortnightly
3155,1023,55,M,Gold,Winter,4.4,Standard,No,No,32,Cash,Quarterly
3156,1009,90,M,Brown,Fall,4.3,Free Shipping,No,No,34,Cash,Annually
3157,1006,50,M,Black,Winter,3.1,2-Day Shipping,No,No,18,Cash,Monthly
3158,1023,34,L,Red,Fall,3.1,Store Pickup,No,No,5,Debit Card,Fortnightly
3159,1017,77,M,Gray,Winter,4.9,2-Day Shipping,No,No,44,Credit Card,Monthly
3160,1020,89,L,Pink,Winter,2.9,Store Pickup,No,No,4,Bank Transfer,Quarterly
3161,1022,87,XL,Turquoise,Fall,3.8,Next Day Air,No,No,37,Cash,Fortnightly
3162,1011,77,S,Charcoal,Winter,4.2,2-Day Shipping,No,No,43,Cash,Monthly
3163,1010,85,L,Blue,Winter,3.9,Standard,No,No,28,Bank Transfer,Quarterly
3164,1014,66,XL,Turquoise,Summer,2.8,Express,No,No,36,Cash,Monthly
3165,1011,32,L,Silver,Winter,2.6,Standard,No,No,16,Credit Card,Annually
3166,1015,92,M,Lavender,Spring,3.0,Store Pickup,No,No,38,Bank Transfer,Every 3 Months
3167,1006,80,M,Gold,Winter,2.7,Next Day Air,No,No,37,Bank Transfer,Fortnightly
3168,1011,78,M,Blue,Fall,2.8,2-Day Shipping,No,No,9,Cash,Bi-Weekly
3169,1003,24,M,Orange,Spring,2.9,2-Day Shipping,No,No,14,PayPal,Fortnightly
3170,1018,59,M,White,Fall,3.8,Free Shipping,No,No,3,Venmo,Weekly
3171,1013,41,XL,Charcoal,Spring,4.4,Express,No,No,10,Credit Card,Fortnightly
3172,1017,26,M,Maroon,Spring,3.1,Express,No,No,26,Bank Transfer,Bi-Weekly
3173,1021,52,M,Olive,Fall,3.7,Standard,No,No,30,Debit Card,Bi-Weekly
3174,1012,46,L,Teal,Summer,4.9,Next Day Air,No,No,32,PayPal,Fortnightly
3175,1014,52,L,Orange,Winter,3.8,Store Pickup,No,No,35,PayPal,Monthly
3176,1021,42,M,Maroon,Fall,3.4,Store Pickup,No,No,26,Debit Card,Every 3 Months
3177,1004,37,XL,Turquoise,Spring,4.6,2-Day Shipping,No,No,39,Credit Card,Monthly
3178,1023,52,L,Beige,Fall,3.2,Standard,No,No,31,Credit Card,Monthly
3179,1004,34,L,Beige,Spring,2.7,Free Shipping,No,No,28,Credit Card,Annually
3180,1007,88,M,Olive,Spring,4.3,Free Shipping,No,No,12,Debit Card,Bi-Weekly
3181,1009,88,L,Turquoise,Fall,3.8,Standard,No,No,46,PayPal,Weekly
3182,1015,51,M,Charcoal,Summer,4.4,Free Shipping,No,No,27,PayPal,Every 3 Months
3183,1013,97,L,Green,Fall,3.6,Free Shipping,No,No,4,Credit Card,Annually
3184,1005,56,M,Green,Winter,3.5,Standard,No,No,14,Cash,Every 3 Months
3185,1002,53,L,Green,Spring,4.2,2-Day Shipping,No,No,30,Venmo,Quarterly
3186,1012,71,L,Gold,Fall,4.7,Express,No,No,6,PayPal,Annually
3187,1017,93,S,Cyan,Winter,4.8,Store Pickup,No,No,43,Venmo,Annually
3188,1001,72,L,Indigo,Winter,3.2,Free Shipping,No,No,28,Debit Card,Weekly
3189,1001,59,M,Lavender,Winter,3.5,Standard,No,No,39,Bank Transfer,Monthly
3190,1024,87,M,Beige,Summer,4.2,Store Pickup,No,No,30,PayPal,Bi-Weekly
3191,1003,78,S,Purple,Fall,3.4,Free Shipping,No,No,5,Credit Card,Fortnightly
3192,1016,68,XL,Maroon,Winter,4.7,Store Pickup,No,No,42,Credit Card,Every 3 Months
3193,1002,76,S,Maroon,Fall,3.0,Free Shipping,No,No,20,Cash,Fortnightly
3194,1025,99,L,Teal,Winter,4.0,Express,No,No,35,Credit Card,Fortnightly
3195,1005,52,L,Gold,Summer,4.6,Standard,No,No,10,Credit Card,Bi-Weekly
3196,1013,58,S,Red,Spring,4.9,Next Day Air,No,No,36,Credit Card,Quarterly
3197,1023,59,L,Maroon,Winter,2.8,Express,No,No,21,Debit Card,Fortnightly
